Date,Symbol,Buy_Price,Buy_Level,Shares Purchased
2018-10-29,GOOGL,51.775138,5%,1
2018-11-01,GOOGL,53.702226,1%,1
2018-11-02,GOOGL,53.584138,1%,1
2018-11-05,GOOGL,52.77373,1%,1
2018-11-05,GOOGL,52.240662,2%,1
2018-11-05,GOOGL,51.707594,3%,1
2018-11-08,GOOGL,54.484593,1%,1
2018-11-08,GOOGL,53.934244,2%,1
2018-11-09,GOOGL,53.339098,1%,1
2018-11-12,GOOGL,52.803256,1%,1
2018-11-12,GOOGL,52.26989,2%,1
2018-11-12,GOOGL,51.736524,3%,1
2018-11-13,GOOGL,51.90182,1%,1
2018-11-14,GOOGL,52.157198,1%,1
2018-11-19,GOOGL,52.324,1%,1
2018-11-19,GOOGL,51.795475,2%,1
2018-11-19,GOOGL,51.266949,3%,1
2018-11-28,GOOGL,52.032217,1%,1
2018-11-30,GOOGL,53.910367,1%,1
2018-12-03,GOOGL,55.707819,1%,1
2018-12-04,GOOGL,54.764565,1%,1
2018-12-04,GOOGL,54.211388,2%,1
2018-12-04,GOOGL,53.658211,3%,1
2018-12-04,GOOGL,53.105033,4%,1
2018-12-07,GOOGL,52.758969,1%,1
2018-12-07,GOOGL,52.22605,2%,1
2018-12-07,GOOGL,51.693131,3%,1
2018-12-11,GOOGL,52.498678,1%,1
2018-12-14,GOOGL,52.158176,1%,1
2018-12-17,GOOGL,51.518018,1%,1
2018-12-17,GOOGL,50.997634,2%,1
2018-12-19,GOOGL,51.531801,1%,1
2018-12-19,GOOGL,51.011278,2%,1
2018-12-20,GOOGL,50.484225,1%,1
2018-12-21,GOOGL,50.781424,1%,1
2018-12-21,GOOGL,50.26848,2%,1
2018-12-21,GOOGL,49.755536,3%,1
2018-12-21,GOOGL,49.242593,4%,1
2018-12-27,GOOGL,50.494072,1%,1
2018-12-28,GOOGL,52.132596,1%,1
2018-12-31,GOOGL,52.050415,1%,1
2018-12-31,GOOGL,51.524653,2%,1
2019-01-03,GOOGL,51.698114,1%,1
2019-01-03,GOOGL,51.175911,2%,1
2019-01-07,GOOGL,53.189019,1%,1
2019-01-08,GOOGL,53.43652,1%,1
2019-01-09,GOOGL,53.534442,1%,1
2019-01-11,GOOGL,52.644321,1%,1
2019-01-22,GOOGL,53.928567,1%,1
2019-01-22,GOOGL,53.383834,2%,1
2019-01-23,GOOGL,53.47884,1%,1
2019-01-24,GOOGL,53.264796,1%,1
2019-01-28,GOOGL,53.636789,1%,1
2019-01-29,GOOGL,53.192466,1%,1
2019-02-06,GOOGL,56.549719,1%,1
2019-02-06,GOOGL,55.97851,2%,1
2019-02-07,GOOGL,54.706991,1%,1
2019-02-15,GOOGL,56.059147,1%,1
2019-02-20,GOOGL,55.546424,1%,1
2019-02-21,GOOGL,55.049461,1%,1
2019-03-04,GOOGL,56.810011,1%,1
2019-03-07,GOOGL,57.10229,1%,1
2019-03-22,GOOGL,60.465446,1%,1
2019-03-26,GOOGL,59.301253,1%,1
2019-03-27,GOOGL,58.648304,1%,1
2019-03-27,GOOGL,58.055897,2%,1
2019-03-28,GOOGL,57.840363,1%,1
2019-03-29,GOOGL,58.070639,1%,1
2019-05-01,GOOGL,58.922873,1%,1
2019-05-01,GOOGL,58.327692,2%,1
2019-05-02,GOOGL,57.697671,1%,1
2019-05-07,GOOGL,58.347668,1%,1
2019-05-10,GOOGL,57.512659,1%,1
2019-05-13,GOOGL,56.351425,1%,1
2019-05-14,GOOGL,56.207745,1%,1
2019-05-20,GOOGL,56.733254,1%,1
2019-05-23,GOOGL,56.392265,1%,1
2019-05-24,GOOGL,56.684047,1%,1
2019-05-29,GOOGL,55.734393,1%,1
2019-06-03,GOOGL,52.498185,1%,1
2019-06-03,GOOGL,51.967901,2%,1
2019-06-03,GOOGL,51.437616,3%,1
2019-06-05,GOOGL,51.911171,1%,1
2019-06-05,GOOGL,51.386815,2%,1
2019-06-06,GOOGL,51.478664,1%,1
2019-06-11,GOOGL,53.97728,1%,1
2019-06-19,GOOGL,54.481631,1%,1
2019-06-20,GOOGL,55.193141,1%,1
2019-06-25,GOOGL,54.867404,1%,1
2019-06-25,GOOGL,54.313188,2%,1
2019-06-26,GOOGL,53.682546,1%,1
2019-06-27,GOOGL,53.473426,1%,1
2019-07-08,GOOGL,55.39832,1%,1
2019-07-19,GOOGL,56.552177,1%,1
2019-07-25,GOOGL,56.041921,1%,1
2019-07-31,GOOGL,60.269607,1%,1
2019-08-02,GOOGL,59.193498,1%,1
2019-08-05,GOOGL,57.715871,1%,1
2019-08-05,GOOGL,57.132883,2%,1
2019-08-08,GOOGL,58.378171,1%,1
2019-08-09,GOOGL,59.045387,1%,1
2019-08-14,GOOGL,57.86841,1%,1
2019-08-20,GOOGL,58.81708,1%,1
2019-08-22,GOOGL,58.74081,1%,1
2019-08-23,GOOGL,58.316174,1%,1
2019-08-23,GOOGL,57.727122,2%,1
2019-08-27,GOOGL,58.209398,1%,1
2019-08-30,GOOGL,59.063108,1%,1
2019-09-03,GOOGL,58.152809,1%,1
2019-09-09,GOOGL,59.394247,1%,1
2019-09-18,GOOGL,60.533835,1%,1
