Date_add,Weekday,Symbol,Strategy,Buy_Price,Buy_Level,Shares Purchased,Dollars Invested,Cumulative Shares,Cumulative Invested,Cumulative Value,Close
2019-11-04,Monday,MGK,DCA_Monthly,132.81,DCA,0.75297,100.0,54.49162,5200.0,7223.72,132.57
2019-12-02,Monday,MGK,DCA_Monthly,135.8,DCA,0.73638,100.0,55.228,5300.0,7458.53,135.05
2020-01-06,Monday,MGK,DCA_Monthly,142.19,DCA,0.70328,100.0,55.93128,5400.0,8011.77,143.24
2020-02-03,Monday,MGK,DCA_Monthly,147.46,DCA,0.67815,100.0,56.60942,5500.0,8379.34,148.02
2020-03-02,Monday,MGK,DCA_Monthly,140.55,DCA,0.7115,100.0,57.32093,5600.0,8230.83,143.59
2020-04-06,Monday,MGK,DCA_Monthly,125.36,DCA,0.7977,100.0,58.11862,5700.0,7409.88,127.5
2020-05-04,Monday,MGK,DCA_Monthly,138.26,DCA,0.72326,100.0,58.84188,5800.0,8206.28,139.46
2020-06-01,Monday,MGK,DCA_Monthly,151.53,DCA,0.65994,100.0,59.50182,5900.0,9052.03,152.13
2020-07-06,Monday,MGK,DCA_Monthly,164.91,DCA,0.60638,100.0,60.10821,6000.0,9956.12,165.64
2020-08-03,Monday,MGK,DCA_Monthly,173.14,DCA,0.57757,100.0,60.68578,6100.0,10513.63,173.25
2020-09-14,Monday,MGK,DCA_Monthly,179.74,DCA,0.55636,100.0,61.24214,6200.0,10999.2,179.6
2020-10-05,Monday,MGK,DCA_Monthly,181.66,DCA,0.55048,100.0,61.79262,6300.0,11296.8,182.82
2020-11-02,Monday,MGK,DCA_Monthly,175.35,DCA,0.5703,100.0,62.36292,6400.0,10908.14,174.91
2020-12-07,Monday,MGK,DCA_Monthly,194.34,DCA,0.51456,100.0,62.87748,6500.0,12237.86,194.63
2021-01-04,Monday,MGK,DCA_Monthly,197.41,DCA,0.50657,100.0,63.38405,6600.0,12434.74,196.18
2021-02-01,Monday,MGK,DCA_Monthly,200.37,DCA,0.49907,100.0,63.88312,6700.0,12888.96,201.76
2021-03-01,Monday,MGK,DCA_Monthly,201.63,DCA,0.49597,100.0,64.37909,6800.0,13061.34,202.88
2021-04-05,Monday,MGK,DCA_Monthly,208.62,DCA,0.47935,100.0,64.85844,6900.0,13620.23,210.0
2021-05-03,Monday,MGK,DCA_Monthly,217.18,DCA,0.46046,100.0,65.31889,7000.0,14116.23,216.11
2021-06-07,Monday,MGK,DCA_Monthly,214.31,DCA,0.46661,100.0,65.78551,7100.0,14121.84,214.66
2021-07-12,Monday,MGK,DCA_Monthly,232.88,DCA,0.42941,100.0,66.21492,7200.0,15427.95,233.0
2021-08-02,Monday,MGK,DCA_Monthly,234.97,DCA,0.42558,100.0,66.6405,7300.0,15601.5,234.11
2021-09-13,Monday,MGK,DCA_Monthly,241.76,DCA,0.41363,100.0,67.05414,7400.0,16165.85,241.09
2021-10-04,Monday,MGK,DCA_Monthly,229.25,DCA,0.4362,100.0,67.49034,7500.0,15362.09,227.62
2021-11-01,Monday,MGK,DCA_Monthly,248.98,DCA,0.40164,100.0,67.89198,7600.0,16911.14,249.09
2021-12-06,Monday,MGK,DCA_Monthly,246.55,DCA,0.40559,100.0,68.29757,7700.0,16943.2,248.08
2022-01-03,Monday,MGK,DCA_Monthly,257.49,DCA,0.38837,100.0,68.68594,7800.0,17760.03,258.57
2022-02-07,Monday,MGK,DCA_Monthly,230.16,DCA,0.43447,100.0,69.12042,7900.0,15817.66,228.84
2022-03-07,Monday,MGK,DCA_Monthly,210.25,DCA,0.47563,100.0,69.59605,8000.0,14322.1,205.79
2022-04-04,Monday,MGK,DCA_Monthly,234.01,DCA,0.42733,100.0,70.02338,8100.0,16528.68,236.05
2022-05-02,Monday,MGK,DCA_Monthly,201.05,DCA,0.49739,100.0,70.52077,8200.0,14332.8,203.24
2022-06-06,Monday,MGK,DCA_Monthly,196.65,DCA,0.50852,100.0,71.02929,8300.0,13889.77,195.55
2022-07-11,Monday,MGK,DCA_Monthly,185.92,DCA,0.53787,100.0,71.56716,8400.0,13246.55,185.09
2022-08-01,Monday,MGK,DCA_Monthly,202.37,DCA,0.49415,100.0,72.06131,8500.0,14584.46,202.39
2022-09-12,Monday,MGK,DCA_Monthly,199.75,DCA,0.50062,100.0,72.56193,8600.0,14550.85,200.53
2022-10-03,Monday,MGK,DCA_Monthly,174.32,DCA,0.57367,100.0,73.1356,8700.0,12855.81,175.78
2022-11-07,Monday,MGK,DCA_Monthly,169.3,DCA,0.59066,100.0,73.72626,8800.0,12544.63,170.15
2022-12-05,Monday,MGK,DCA_Monthly,183.63,DCA,0.54459,100.0,74.27085,8900.0,13560.56,182.58
2023-01-09,Monday,MGK,DCA_Monthly,172.79,DCA,0.57874,100.0,74.84959,9000.0,12881.54,172.1
2023-02-06,Monday,MGK,DCA_Monthly,193.21,DCA,0.51756,100.0,75.36715,9100.0,14555.47,193.13
2023-03-06,Monday,MGK,DCA_Monthly,190.68,DCA,0.52443,100.0,75.89158,9200.0,14421.38,190.03
2023-04-03,Monday,MGK,DCA_Monthly,201.54,DCA,0.49618,100.0,76.38777,9300.0,15445.67,202.2
2023-05-01,Monday,MGK,DCA_Monthly,205.7,DCA,0.48614,100.0,76.87391,9400.0,15800.98,205.54
2023-06-05,Monday,MGK,DCA_Monthly,223.47,DCA,0.44749,100.0,77.3214,9500.0,17250.52,223.1
2023-07-03,Monday,MGK,DCA_Monthly,233.03,DCA,0.42913,100.0,77.75053,9600.0,18109.73,232.92
2023-08-07,Monday,MGK,DCA_Monthly,234.04,DCA,0.42727,100.0,78.17781,9700.0,18350.16,234.72
2023-09-11,Monday,MGK,DCA_Monthly,238.26,DCA,0.41972,100.0,78.59752,9800.0,18782.59,238.97
2023-10-02,Monday,MGK,DCA_Monthly,226.18,DCA,0.44213,100.0,79.03965,9900.0,17961.61,227.25
2023-11-06,Monday,MGK,DCA_Monthly,233.77,DCA,0.42777,100.0,79.46742,10000.0,18631.73,234.46
2023-12-04,Monday,MGK,DCA_Monthly,245.86,DCA,0.40674,100.0,79.87416,10100.0,19659.37,246.13
2024-01-08,Monday,MGK,DCA_Monthly,252.99,DCA,0.39527,100.0,80.26944,10200.0,20484.14,255.19
2024-02-05,Monday,MGK,DCA_Monthly,273.88,DCA,0.36512,100.0,80.63456,10300.0,22094.33,274.01
2024-03-04,Monday,MGK,DCA_Monthly,284.33,DCA,0.35171,100.0,80.98626,10400.0,22985.5,283.82
2024-04-01,Monday,MGK,DCA_Monthly,285.26,DCA,0.35056,100.0,81.33682,10500.0,23175.42,284.93
2024-05-06,Monday,MGK,DCA_Monthly,282.37,DCA,0.35415,100.0,81.69097,10600.0,23191.03,283.89
2024-06-03,Monday,MGK,DCA_Monthly,292.61,DCA,0.34176,100.0,82.03273,10700.0,24071.12,293.43
2024-07-01,Monday,MGK,DCA_Monthly,313.93,DCA,0.31854,100.0,82.35126,10800.0,25973.43,315.4
2024-08-05,Monday,MGK,DCA_Monthly,280.87,DCA,0.35604,100.0,82.70731,10900.0,23500.86,284.14
2024-09-09,Monday,MGK,DCA_Monthly,300.14,DCA,0.33318,100.0,83.04048,11000.0,24988.22,300.92
2024-10-07,Monday,MGK,DCA_Monthly,317.39,DCA,0.31507,100.0,83.35555,11100.0,26344.0,316.04
2024-11-04,Monday,MGK,DCA_Monthly,320.75,DCA,0.31177,100.0,83.66732,11200.0,26806.03,320.39
2024-12-02,Monday,MGK,DCA_Monthly,340.9,DCA,0.29334,100.0,83.96066,11300.0,28734.8,342.24
2025-01-06,Monday,MGK,DCA_Monthly,351.64,DCA,0.28438,100.0,84.24504,11400.0,29615.04,351.53
2025-02-03,Monday,MGK,DCA_Monthly,342.49,DCA,0.29198,100.0,84.53702,11500.0,29083.31,344.03
2025-03-03,Monday,MGK,DCA_Monthly,334.14,DCA,0.29927,100.0,84.83629,11600.0,27988.38,329.91
2025-04-07,Monday,MGK,DCA_Monthly,273.81,DCA,0.36522,100.0,85.20151,11700.0,23647.52,277.55
2025-05-05,Monday,MGK,DCA_Monthly,322.65,DCA,0.30993,100.0,85.51144,11800.0,27569.82,322.41
2025-06-02,Monday,MGK,DCA_Monthly,345.31,DCA,0.28959,100.0,85.80103,11900.0,29805.96,347.38
2025-07-07,Monday,MGK,DCA_Monthly,366.59,DCA,0.27278,100.0,86.07382,12000.0,31566.71,366.74
2025-08-04,Monday,MGK,DCA_Monthly,377.38,DCA,0.26498,100.0,86.3388,12100.0,32743.13,379.24
2015-08-31,Monday,VGT,DCA_Monthly,92.42,DCA,1.08206,100.0,1.08206,100.0,99.68,92.12
2015-09-14,Monday,VGT,DCA_Monthly,92.81,DCA,1.07753,100.0,2.15959,200.0,199.8,92.52
2015-10-05,Monday,VGT,DCA_Monthly,93.55,DCA,1.06894,100.0,3.22853,300.0,303.98,94.16
2015-11-02,Monday,VGT,DCA_Monthly,101.01,DCA,0.99002,100.0,4.21854,400.0,427.6,101.36
2015-12-07,Monday,VGT,DCA_Monthly,102.28,DCA,0.97774,100.0,5.19628,500.0,530.35,102.06
2016-01-04,Monday,VGT,DCA_Monthly,96.81,DCA,1.03294,100.0,6.22922,600.0,605.86,97.26
2016-02-01,Monday,VGT,DCA_Monthly,92.93,DCA,1.07609,100.0,7.30531,700.0,680.99,93.22
2016-03-07,Monday,VGT,DCA_Monthly,94.89,DCA,1.05387,100.0,8.35918,800.0,793.57,94.93
2016-04-04,Monday,VGT,DCA_Monthly,100.76,DCA,0.99248,100.0,9.35165,900.0,940.14,100.53
2016-05-02,Monday,VGT,DCA_Monthly,95.87,DCA,1.04308,100.0,10.39473,1000.0,999.69,96.17
2016-06-06,Monday,VGT,DCA_Monthly,100.65,DCA,0.99356,100.0,11.38829,1100.0,1146.76,100.7
2016-07-11,Monday,VGT,DCA_Monthly,100.82,DCA,0.99188,100.0,12.38016,1200.0,1249.1,100.89
2016-08-01,Monday,VGT,DCA_Monthly,106.15,DCA,0.94202,100.0,13.32219,1300.0,1416.23,106.31
2016-09-12,Monday,VGT,DCA_Monthly,106.93,DCA,0.93518,100.0,14.25737,1400.0,1541.19,108.1
2016-10-03,Monday,VGT,DCA_Monthly,110.7,DCA,0.90331,100.0,15.16068,1500.0,1677.4,110.64
2016-11-07,Monday,VGT,DCA_Monthly,109.53,DCA,0.91297,100.0,16.07365,1600.0,1767.44,109.96
2016-12-05,Monday,VGT,DCA_Monthly,109.57,DCA,0.9127,100.0,16.98635,1700.0,1866.39,109.88
2017-01-09,Monday,VGT,DCA_Monthly,115.32,DCA,0.86716,100.0,17.85351,1800.0,2058.57,115.3
2017-02-06,Monday,VGT,DCA_Monthly,119.04,DCA,0.84005,100.0,18.69356,1900.0,2229.27,119.25
2017-03-06,Monday,VGT,DCA_Monthly,123.68,DCA,0.80857,100.0,19.50212,2000.0,2414.82,123.82
2017-04-03,Monday,VGT,DCA_Monthly,125.53,DCA,0.79661,100.0,20.29873,2100.0,2546.25,125.44
2017-05-01,Monday,VGT,DCA_Monthly,129.54,DCA,0.77197,100.0,21.0707,2200.0,2737.1,129.9
2017-06-05,Monday,VGT,DCA_Monthly,136.46,DCA,0.73281,100.0,21.80351,2300.0,2975.48,136.47
2017-07-03,Monday,VGT,DCA_Monthly,130.82,DCA,0.76441,100.0,22.56793,2400.0,2932.85,129.96
2017-08-07,Monday,VGT,DCA_Monthly,137.68,DCA,0.72634,100.0,23.29426,2500.0,3214.46,137.99
2017-09-11,Monday,VGT,DCA_Monthly,140.76,DCA,0.71045,100.0,24.00471,2600.0,3389.76,141.21
2017-10-02,Monday,VGT,DCA_Monthly,142.09,DCA,0.70378,100.0,24.70849,2700.0,3513.25,142.19
2017-11-06,Monday,VGT,DCA_Monthly,153.94,DCA,0.64962,100.0,25.3581,2800.0,3911.01,154.23
2017-12-04,Monday,VGT,DCA_Monthly,152.1,DCA,0.65746,100.0,26.01557,2900.0,3905.15,150.11
2018-01-08,Monday,VGT,DCA_Monthly,160.81,DCA,0.62184,100.0,26.6374,3000.0,4293.38,161.18
2018-02-05,Monday,VGT,DCA_Monthly,157.64,DCA,0.63435,100.0,27.27176,3100.0,4217.32,154.64
2018-03-05,Monday,VGT,DCA_Monthly,165.55,DCA,0.60406,100.0,27.87582,3200.0,4649.16,166.78
2018-04-02,Monday,VGT,DCA_Monthly,157.74,DCA,0.63397,100.0,28.50979,3300.0,4459.32,156.41
2018-05-07,Monday,VGT,DCA_Monthly,166.97,DCA,0.5989,100.0,29.10869,3400.0,4867.57,167.22
2018-06-04,Monday,VGT,DCA_Monthly,175.59,DCA,0.56952,100.0,29.67821,3500.0,5226.23,176.1
2018-07-02,Monday,VGT,DCA_Monthly,170.64,DCA,0.58603,100.0,30.26423,3600.0,5213.67,172.27
2018-08-06,Monday,VGT,DCA_Monthly,180.42,DCA,0.55428,100.0,30.81851,3700.0,5579.68,181.05
2018-09-10,Monday,VGT,DCA_Monthly,186.81,DCA,0.53531,100.0,31.35382,3800.0,5863.42,187.01
2018-10-01,Monday,VGT,DCA_Monthly,191.68,DCA,0.52169,100.0,31.87552,3900.0,6098.97,191.34
2018-11-05,Monday,VGT,DCA_Monthly,173.08,DCA,0.57776,100.0,32.45328,4000.0,5632.41,173.55
2018-12-03,Monday,VGT,DCA_Monthly,175.78,DCA,0.56889,100.0,33.02217,4100.0,5807.43,175.86
2019-01-07,Monday,VGT,DCA_Monthly,157.87,DCA,0.63343,100.0,33.6556,4200.0,5332.28,158.44
2019-02-04,Monday,VGT,DCA_Monthly,173.1,DCA,0.57771,100.0,34.23331,4300.0,5968.04,174.33
2019-03-04,Monday,VGT,DCA_Monthly,183.53,DCA,0.54486,100.0,34.77816,4400.0,6367.45,183.09
2019-04-01,Monday,VGT,DCA_Monthly,192.51,DCA,0.51946,100.0,35.29763,4500.0,6815.63,193.09
2019-05-06,Monday,VGT,DCA_Monthly,199.66,DCA,0.50085,100.0,35.79848,4600.0,7211.68,201.45
2019-06-03,Monday,VGT,DCA_Monthly,182.97,DCA,0.54654,100.0,36.34502,4700.0,6585.98,181.21
2019-07-01,Monday,VGT,DCA_Monthly,204.21,DCA,0.4897,100.0,36.83472,4800.0,7503.37,203.7
2019-08-05,Monday,VGT,DCA_Monthly,195.69,DCA,0.51101,100.0,37.34573,4900.0,7268.3,194.62
2019-09-09,Monday,VGT,DCA_Monthly,207.46,DCA,0.48201,100.0,37.82774,5000.0,7811.89,206.51
2019-10-07,Monday,VGT,DCA_Monthly,206.01,DCA,0.48542,100.0,38.31315,5100.0,7880.41,205.68
2019-11-04,Monday,VGT,DCA_Monthly,217.79,DCA,0.45915,100.0,38.7723,5200.0,8432.45,217.49
2019-12-02,Monday,VGT,DCA_Monthly,223.96,DCA,0.4465,100.0,39.2188,5300.0,8724.83,222.47
2020-01-06,Monday,VGT,DCA_Monthly,235.6,DCA,0.42445,100.0,39.64325,5400.0,9403.68,237.21
2020-02-03,Monday,VGT,DCA_Monthly,245.3,DCA,0.40767,100.0,40.05092,5500.0,9877.65,246.63
2020-03-02,Monday,VGT,DCA_Monthly,232.47,DCA,0.43016,100.0,40.48108,5600.0,9621.04,237.67
2020-04-06,Monday,VGT,DCA_Monthly,207.49,DCA,0.48194,100.0,40.96302,5700.0,8659.74,211.4
2020-05-04,Monday,VGT,DCA_Monthly,226.54,DCA,0.44142,100.0,41.40444,5800.0,9477.17,228.89
2020-06-01,Monday,VGT,DCA_Monthly,250.94,DCA,0.39851,100.0,41.80295,5900.0,10530.69,251.91
2020-07-06,Monday,VGT,DCA_Monthly,275.11,DCA,0.36349,100.0,42.16644,6000.0,11603.01,275.17
2020-08-03,Monday,VGT,DCA_Monthly,290.19,DCA,0.3446,100.0,42.51104,6100.0,12388.21,291.41
2020-09-14,Monday,VGT,DCA_Monthly,294.97,DCA,0.33902,100.0,42.85006,6200.0,12667.02,295.61
2020-10-05,Monday,VGT,DCA_Monthly,302.3,DCA,0.3308,100.0,43.18085,6300.0,13150.9,304.55
2020-11-02,Monday,VGT,DCA_Monthly,289.22,DCA,0.34575,100.0,43.52661,6400.0,12563.66,288.64
2020-12-07,Monday,VGT,DCA_Monthly,330.93,DCA,0.30218,100.0,43.82878,6500.0,14512.44,331.12
2021-01-04,Monday,VGT,DCA_Monthly,339.47,DCA,0.29458,100.0,44.12336,6600.0,14868.11,336.97
2021-02-01,Monday,VGT,DCA_Monthly,346.3,DCA,0.28877,100.0,44.41213,6700.0,15490.63,348.79
2021-03-01,Monday,VGT,DCA_Monthly,353.6,DCA,0.28281,100.0,44.69494,6800.0,15941.64,356.68
2021-04-05,Monday,VGT,DCA_Monthly,359.5,DCA,0.27816,100.0,44.9731,6900.0,16252.59,361.38
2021-05-03,Monday,VGT,DCA_Monthly,365.82,DCA,0.27336,100.0,45.24646,7000.0,16482.2,364.28
2021-06-07,Monday,VGT,DCA_Monthly,364.49,DCA,0.27436,100.0,45.52082,7100.0,16617.04,365.04
2021-07-12,Monday,VGT,DCA_Monthly,396.25,DCA,0.25237,100.0,45.77319,7200.0,18106.44,395.57
2021-08-02,Monday,VGT,DCA_Monthly,401.11,DCA,0.24931,100.0,46.0225,7300.0,18389.32,399.57
2021-09-13,Monday,VGT,DCA_Monthly,409.87,DCA,0.24398,100.0,46.26648,7400.0,18918.87,408.91
2021-10-04,Monday,VGT,DCA_Monthly,389.82,DCA,0.25653,100.0,46.52301,7500.0,17986.71,386.62
2021-11-01,Monday,VGT,DCA_Monthly,422.63,DCA,0.23661,100.0,46.75962,7600.0,19794.52,423.33
2021-12-06,Monday,VGT,DCA_Monthly,425.74,DCA,0.23489,100.0,46.99451,7700.0,20124.16,428.22
2022-01-03,Monday,VGT,DCA_Monthly,448.63,DCA,0.2229,100.0,47.21741,7800.0,21282.77,450.74
2022-02-07,Monday,VGT,DCA_Monthly,405.64,DCA,0.24652,100.0,47.46393,7900.0,19173.0,403.95
2022-03-07,Monday,VGT,DCA_Monthly,373.89,DCA,0.26746,100.0,47.73139,8000.0,17487.71,366.38
2022-04-04,Monday,VGT,DCA_Monthly,410.24,DCA,0.24376,100.0,47.97515,8100.0,19852.15,413.8
2022-05-02,Monday,VGT,DCA_Monthly,360.65,DCA,0.27728,100.0,48.25243,8200.0,17601.59,364.78
2022-06-06,Monday,VGT,DCA_Monthly,354.56,DCA,0.28204,100.0,48.53446,8300.0,17094.99,352.22
2022-07-11,Monday,VGT,DCA_Monthly,330.86,DCA,0.30225,100.0,48.83671,8400.0,16115.96,330.0
2022-08-01,Monday,VGT,DCA_Monthly,361.19,DCA,0.27686,100.0,49.11357,8500.0,17769.1,361.8
2022-09-12,Monday,VGT,DCA_Monthly,350.97,DCA,0.28493,100.0,49.3985,8600.0,17424.35,352.73
2022-10-03,Monday,VGT,DCA_Monthly,307.54,DCA,0.32516,100.0,49.72366,8700.0,15454.58,310.81
2022-11-07,Monday,VGT,DCA_Monthly,306.99,DCA,0.32575,100.0,50.04941,8800.0,15478.71,309.27
2022-12-05,Monday,VGT,DCA_Monthly,336.13,DCA,0.2975,100.0,50.34691,8900.0,16829.2,334.26
2023-01-09,Monday,VGT,DCA_Monthly,319.83,DCA,0.31266,100.0,50.65957,9000.0,16151.8,318.83
2023-02-06,Monday,VGT,DCA_Monthly,355.84,DCA,0.28102,100.0,50.94059,9100.0,18091.33,355.15
2023-03-06,Monday,VGT,DCA_Monthly,357.9,DCA,0.27941,100.0,51.22,9200.0,18257.08,356.44
2023-04-03,Monday,VGT,DCA_Monthly,378.35,DCA,0.26431,100.0,51.48431,9300.0,19540.69,379.55
2023-05-01,Monday,VGT,DCA_Monthly,379.37,DCA,0.2636,100.0,51.74791,9400.0,19630.54,379.35
2023-06-05,Monday,VGT,DCA_Monthly,417.27,DCA,0.23966,100.0,51.98756,9500.0,21621.53,415.9
2023-07-03,Monday,VGT,DCA_Monthly,435.85,DCA,0.22944,100.0,52.217,9600.0,22760.35,435.88
2023-08-07,Monday,VGT,DCA_Monthly,430.61,DCA,0.23223,100.0,52.44923,9700.0,22589.67,430.7
2023-09-11,Monday,VGT,DCA_Monthly,432.81,DCA,0.23105,100.0,52.68028,9800.0,22801.54,432.83
2023-10-02,Monday,VGT,DCA_Monthly,412.91,DCA,0.24218,100.0,52.92246,9900.0,21929.13,414.36
2023-11-06,Monday,VGT,DCA_Monthly,424.2,DCA,0.23574,100.0,53.1582,10000.0,22610.73,425.35
2023-12-04,Monday,VGT,DCA_Monthly,454.12,DCA,0.22021,100.0,53.37841,10100.0,24294.36,455.13
2024-01-08,Monday,VGT,DCA_Monthly,465.15,DCA,0.21499,100.0,53.59339,10200.0,25183.56,469.9
2024-02-05,Monday,VGT,DCA_Monthly,500.66,DCA,0.19974,100.0,53.79313,10300.0,26948.5,500.97
2024-03-04,Monday,VGT,DCA_Monthly,524.07,DCA,0.19082,100.0,53.98395,10400.0,28273.22,523.73
2024-04-01,Monday,VGT,DCA_Monthly,522.07,DCA,0.19154,100.0,54.17549,10500.0,28282.47,522.05
2024-05-06,Monday,VGT,DCA_Monthly,510.9,DCA,0.19573,100.0,54.37122,10600.0,27920.61,513.52
2024-06-03,Monday,VGT,DCA_Monthly,533.46,DCA,0.18746,100.0,54.55868,10700.0,29133.03,533.98
2024-07-01,Monday,VGT,DCA_Monthly,575.62,DCA,0.17372,100.0,54.7324,10800.0,31705.56,579.28
2024-08-05,Monday,VGT,DCA_Monthly,504.81,DCA,0.19809,100.0,54.9305,10900.0,28164.73,512.73
2024-09-09,Monday,VGT,DCA_Monthly,535.74,DCA,0.18666,100.0,55.11715,11000.0,29631.89,537.62
2024-10-07,Monday,VGT,DCA_Monthly,580.23,DCA,0.17235,100.0,55.2895,11100.0,32000.43,578.78
2024-11-04,Monday,VGT,DCA_Monthly,584.55,DCA,0.17107,100.0,55.46057,11200.0,32379.07,583.82
2024-12-02,Monday,VGT,DCA_Monthly,624.2,DCA,0.1602,100.0,55.62077,11300.0,34826.44,626.14
2025-01-06,Monday,VGT,DCA_Monthly,640.92,DCA,0.15603,100.0,55.7768,11400.0,35701.41,640.08
2025-02-03,Monday,VGT,DCA_Monthly,603.29,DCA,0.16576,100.0,55.94256,11500.0,33924.98,606.43
2025-03-03,Monday,VGT,DCA_Monthly,587.44,DCA,0.17023,100.0,56.11279,11600.0,32377.33,577.0
2025-04-07,Monday,VGT,DCA_Monthly,472.43,DCA,0.21167,100.0,56.32446,11700.0,27004.34,479.44
2025-05-05,Monday,VGT,DCA_Monthly,563.54,DCA,0.17745,100.0,56.50191,11800.0,31815.78,563.09
2025-06-02,Monday,VGT,DCA_Monthly,607.6,DCA,0.16458,100.0,56.66649,11900.0,34635.71,611.22
2025-07-07,Monday,VGT,DCA_Monthly,669.17,DCA,0.14944,100.0,56.81593,12000.0,37957.59,668.08
2025-08-04,Monday,VGT,DCA_Monthly,685.36,DCA,0.14591,100.0,56.96184,12100.0,39288.29,689.73
2015-08-31,Monday,SPLG,DCA_Monthly,19.65,DCA,5.08937,100.0,5.08937,100.0,99.97,19.64
2015-09-14,Monday,SPLG,DCA_Monthly,19.46,DCA,5.14001,100.0,10.22938,200.0,198.63,19.42
2015-10-05,Monday,SPLG,DCA_Monthly,19.66,DCA,5.08595,100.0,15.31533,300.0,302.09,19.72
2015-11-02,Monday,SPLG,DCA_Monthly,20.77,DCA,4.81528,100.0,20.13061,400.0,419.49,20.84
2015-12-07,Monday,SPLG,DCA_Monthly,20.68,DCA,4.83456,100.0,24.96516,500.0,516.39,20.68
2016-01-04,Monday,SPLG,DCA_Monthly,19.82,DCA,5.04415,100.0,30.00932,600.0,595.08,19.83
2016-02-01,Monday,SPLG,DCA_Monthly,19.17,DCA,5.21781,100.0,35.22713,700.0,678.96,19.27
2016-03-07,Monday,SPLG,DCA_Monthly,19.89,DCA,5.02761,100.0,40.25474,800.0,803.28,19.95
2016-04-04,Monday,SPLG,DCA_Monthly,20.61,DCA,4.85122,100.0,45.10596,900.0,927.48,20.56
2016-05-02,Monday,SPLG,DCA_Monthly,20.71,DCA,4.82899,100.0,49.93495,1000.0,1036.89,20.76
2016-06-06,Monday,SPLG,DCA_Monthly,21.13,DCA,4.73287,100.0,54.66782,1100.0,1156.14,21.15
2016-07-11,Monday,SPLG,DCA_Monthly,21.45,DCA,4.66172,100.0,59.32954,1200.0,1274.51,21.48
2016-08-01,Monday,SPLG,DCA_Monthly,21.81,DCA,4.58454,100.0,63.91408,1300.0,1392.17,21.78
2016-09-12,Monday,SPLG,DCA_Monthly,21.58,DCA,4.63383,100.0,68.54791,1400.0,1491.78,21.76
2016-10-03,Monday,SPLG,DCA_Monthly,21.81,DCA,4.58426,100.0,73.13217,1500.0,1595.64,21.82
2016-11-07,Monday,SPLG,DCA_Monthly,21.46,DCA,4.66076,100.0,77.79293,1600.0,1672.37,21.5
2016-12-05,Monday,SPLG,DCA_Monthly,22.37,DCA,4.47104,100.0,82.26397,1700.0,1840.24,22.37
2017-01-09,Monday,SPLG,DCA_Monthly,23.15,DCA,4.32032,100.0,86.58428,1800.0,1998.77,23.08
2017-02-06,Monday,SPLG,DCA_Monthly,23.3,DCA,4.29131,100.0,90.87559,1900.0,2119.29,23.32
2017-03-06,Monday,SPLG,DCA_Monthly,24.15,DCA,4.1411,100.0,95.01669,2000.0,2296.33,24.17
2017-04-03,Monday,SPLG,DCA_Monthly,24.11,DCA,4.14837,100.0,99.16506,2100.0,2386.36,24.06
2017-05-01,Monday,SPLG,DCA_Monthly,24.38,DCA,4.10174,100.0,103.2668,2200.0,2523.02,24.43
2017-06-05,Monday,SPLG,DCA_Monthly,24.98,DCA,4.00265,100.0,107.26945,2300.0,2677.98,24.96
2017-07-03,Monday,SPLG,DCA_Monthly,24.96,DCA,4.00704,100.0,111.27649,2400.0,2771.68,24.91
2017-08-07,Monday,SPLG,DCA_Monthly,25.4,DCA,3.93638,100.0,115.21286,2500.0,2929.64,25.43
2017-09-11,Monday,SPLG,DCA_Monthly,25.49,DCA,3.9228,100.0,119.13566,2600.0,3047.36,25.58
2017-10-02,Monday,SPLG,DCA_Monthly,25.97,DCA,3.8504,100.0,122.98606,2700.0,3190.13,25.94
2017-11-06,Monday,SPLG,DCA_Monthly,26.63,DCA,3.75569,100.0,126.74175,2800.0,3379.67,26.67
2017-12-04,Monday,SPLG,DCA_Monthly,27.36,DCA,3.65443,100.0,130.39618,2900.0,3551.56,27.24
2018-01-08,Monday,SPLG,DCA_Monthly,28.32,DCA,3.53062,100.0,133.92681,3000.0,3797.43,28.35
2018-02-05,Monday,SPLG,DCA_Monthly,27.86,DCA,3.58992,100.0,137.51673,3100.0,3771.75,27.43
2018-03-05,Monday,SPLG,DCA_Monthly,27.97,DCA,3.57548,100.0,141.09221,3200.0,3976.94,28.19
2018-04-02,Monday,SPLG,DCA_Monthly,26.99,DCA,3.70537,100.0,144.79758,3300.0,3876.97,26.78
2018-05-07,Monday,SPLG,DCA_Monthly,27.81,DCA,3.59552,100.0,148.3931,3400.0,4125.85,27.8
2018-06-04,Monday,SPLG,DCA_Monthly,28.65,DCA,3.48984,100.0,151.88293,3500.0,4356.19,28.68
2018-07-02,Monday,SPLG,DCA_Monthly,28.35,DCA,3.52685,100.0,155.40978,3600.0,4424.12,28.47
2018-08-06,Monday,SPLG,DCA_Monthly,29.7,DCA,3.36662,100.0,158.77641,3700.0,4725.03,29.76
2018-09-10,Monday,SPLG,DCA_Monthly,30.17,DCA,3.31444,100.0,162.09085,3800.0,4885.75,30.14
2018-10-01,Monday,SPLG,DCA_Monthly,30.66,DCA,3.26183,100.0,165.35268,3900.0,5063.39,30.62
2018-11-05,Monday,SPLG,DCA_Monthly,28.61,DCA,3.4957,100.0,168.84838,4000.0,4839.25,28.66
2018-12-03,Monday,SPLG,DCA_Monthly,29.27,DCA,3.4168,100.0,172.26518,4100.0,5042.09,29.27
