Date,Symbol,Buy_Price,Buy_Level,Shares Purchased
2022-08-22,FBCG,24.990786,1%,1
2022-08-26,FBCG,25.504834,1%,1
2022-08-26,FBCG,25.247209,2%,1
2022-08-26,FBCG,24.989585,3%,1
2022-08-26,FBCG,24.73196,4%,1
2022-08-30,FBCG,24.239481,1%,1
2022-08-30,FBCG,23.994637,2%,1
2022-08-31,FBCG,24.041767,1%,1
2022-09-01,FBCG,23.310234,1%,1
2022-09-02,FBCG,23.705657,1%,1
2022-09-02,FBCG,23.466206,2%,1
2022-09-06,FBCG,23.330005,1%,1
2022-09-13,FBCG,23.972569,1%,1
2022-09-13,FBCG,23.730422,2%,1
2022-09-15,FBCG,23.507945,1%,1
2022-09-21,FBCG,23.132294,1%,1
2022-09-21,FBCG,22.898634,2%,1
2022-09-22,FBCG,22.5095,1%,1
2022-09-23,FBCG,21.758196,1%,1
2022-09-27,FBCG,21.876823,1%,1
2022-09-29,FBCG,21.876821,1%,1
2022-09-29,FBCG,21.655843,2%,1
2022-09-30,FBCG,21.431969,1%,1
2022-10-03,FBCG,21.45174,1%,1
2022-10-05,FBCG,22.212931,1%,1
2022-10-07,FBCG,22.104189,1%,1
2022-10-07,FBCG,21.880915,2%,1
2022-10-07,FBCG,21.65764,3%,1
2022-10-10,FBCG,21.590141,1%,1
2022-10-10,FBCG,21.372059,2%,1
2022-10-11,FBCG,21.056316,1%,1
2022-10-14,FBCG,21.520942,1%,1
2022-10-14,FBCG,21.303558,2%,1
2022-10-14,FBCG,21.086175,3%,1
2022-10-14,FBCG,20.868792,4%,1
2022-10-18,FBCG,21.916364,1%,1
2022-10-18,FBCG,21.694986,2%,1
2022-10-24,FBCG,21.847165,1%,1
2022-10-27,FBCG,22.232703,1%,1
2022-10-27,FBCG,22.00813,2%,1
2022-11-01,FBCG,22.351331,1%,1
2022-11-01,FBCG,22.12556,2%,1
2022-11-02,FBCG,21.758194,1%,1
2022-11-02,FBCG,21.538414,2%,1
2022-11-02,FBCG,21.318635,3%,1
2022-11-04,FBCG,21.194715,1%,1
2022-11-04,FBCG,20.980627,2%,1
2022-11-08,FBCG,21.254029,1%,1
2022-11-09,FBCG,20.987117,1%,1
2022-11-09,FBCG,20.775126,2%,1
2022-11-15,FBCG,23.132291,1%,1
2022-11-16,FBCG,22.776412,1%,1
2022-11-18,FBCG,22.75664,1%,1
2022-11-18,FBCG,22.526775,2%,1
2022-11-21,FBCG,22.232703,1%,1
2022-11-28,FBCG,22.321674,1%,1
2022-11-29,FBCG,22.301901,1%,1
2022-12-01,FBCG,23.14218,1%,1
2022-12-05,FBCG,22.974123,1%,1
2022-12-05,FBCG,22.742061,2%,1
2022-12-06,FBCG,22.489728,1%,1
2022-12-06,FBCG,22.262559,2%,1
2022-12-13,FBCG,23.270692,1%,1
2022-12-13,FBCG,23.035634,2%,1
2022-12-13,FBCG,22.800577,3%,1
2022-12-14,FBCG,22.647897,1%,1
2022-12-15,FBCG,22.123963,1%,1
2022-12-15,FBCG,21.900488,2%,1
2022-12-16,FBCG,21.550596,1%,1
2022-12-19,FBCG,21.372657,1%,1
2022-12-19,FBCG,21.156771,2%,1
2022-12-22,FBCG,21.1354,1%,1
2022-12-22,FBCG,20.921911,2%,1
2022-12-22,FBCG,20.708422,3%,1
2022-12-27,FBCG,20.809176,1%,1
2022-12-28,FBCG,20.51261,1%,1
2023-01-03,FBCG,21.125518,1%,1
2023-01-03,FBCG,20.912129,2%,1
2023-01-03,FBCG,20.69874,3%,1
2023-01-05,FBCG,20.730091,1%,1
2023-01-06,FBCG,20.660892,1%,1
2023-01-12,FBCG,22.123962,1%,1
2023-01-12,FBCG,21.900487,2%,1
2023-01-18,FBCG,22.56387,1%,1
2023-01-18,FBCG,22.335952,2%,1
2023-01-26,FBCG,23.320118,1%,1
2023-01-30,FBCG,23.478289,1%,1
2023-02-08,FBCG,24.704103,1%,1
2023-02-09,FBCG,24.743645,1%,1
2023-02-09,FBCG,24.493709,2%,1
2023-02-17,FBCG,24.021995,1%,1
2023-02-21,FBCG,23.646344,1%,1
2023-02-23,FBCG,23.755085,1%,1
2023-03-01,FBCG,23.389319,1%,1
2023-03-09,FBCG,23.764973,1%,1
2023-03-09,FBCG,23.524923,2%,1
2023-03-10,FBCG,23.152064,1%,1
