Date,Symbol,Buy_Price,Buy_Level
2020-03-20 00:00:00-04:00,SPLG,26.23118677572486,2.0000000000000018%
2020-03-20 00:00:00-04:00,SPLG,25.963521604543995,3.0000000000000027%
2020-03-20 00:00:00-04:00,SPLG,25.69585643336313,4.0000000000000036%
2020-03-20 00:00:00-04:00,SPLG,25.428191262182263,5.000000000000004%
2020-03-23 00:00:00-04:00,SPLG,24.952976939304417,1.0000000000000009%
2020-03-23 00:00:00-04:00,SPLG,24.70092666719023,2.0000000000000018%
2020-03-23 00:00:00-04:00,SPLG,24.448876395076045,3.0000000000000027%
2020-03-23 00:00:00-04:00,SPLG,24.19682612296186,4.0000000000000036%
2020-03-25 00:00:00-04:00,SPLG,26.76722572260833,1.0000000000000009%
2020-03-25 00:00:00-04:00,SPLG,26.49684970520825,2.0000000000000018%
2020-03-31 00:00:00-04:00,SPLG,28.469834840055093,1.0000000000000009%
2020-04-01 00:00:00-04:00,SPLG,27.111469088839318,1.0000000000000009%
2020-04-03 00:00:00-04:00,SPLG,27.399885592834767,1.0000000000000009%
2020-04-03 00:00:00-04:00,SPLG,27.123119071695022,2.0000000000000018%
2020-04-07 00:00:00-04:00,SPLG,29.97706237420447,1.0000000000000009%
2020-04-07 00:00:00-04:00,SPLG,29.67426376436402,2.0000000000000018%
2020-04-07 00:00:00-04:00,SPLG,29.37146515452357,3.0000000000000027%
2020-04-13 00:00:00-04:00,SPLG,30.284085696573154,1.0000000000000009%
2020-04-13 00:00:00-04:00,SPLG,29.978185841052213,2.0000000000000018%
2020-04-16 00:00:00-04:00,SPLG,30.488767312528406,1.0000000000000009%
2020-04-21 00:00:00-04:00,SPLG,30.237566974284874,1.0000000000000009%
2020-04-28 00:00:00-04:00,SPLG,31.791311748878044,1.0000000000000009%
2020-04-30 00:00:00-04:00,SPLG,31.884354368131266,1.0000000000000009%
2020-05-01 00:00:00-04:00,SPLG,31.15865528507122,1.0000000000000009%
2020-05-06 00:00:00-04:00,SPLG,31.46568107193619,1.0000000000000009%
2020-05-12 00:00:00-04:00,SPLG,32.10764912765624,1.0000000000000009%
2020-05-12 00:00:00-04:00,SPLG,31.78332943949809,2.0000000000000018%
2020-05-13 00:00:00-04:00,SPLG,31.24238824869813,1.0000000000000009%
2020-05-13 00:00:00-04:00,SPLG,30.926808569418352,2.0000000000000018%
2020-05-21 00:00:00-04:00,SPLG,32.44257882877166,1.0000000000000009%
2020-05-26 00:00:00-04:00,SPLG,33.000820512164104,1.0000000000000009%
2020-05-27 00:00:00-04:00,SPLG,33.02872552258197,1.0000000000000009%
2020-06-11 00:00:00-04:00,SPLG,34.03354176306163,1.0000000000000009%
2020-06-11 00:00:00-04:00,SPLG,33.6897686139398,2.0000000000000018%
2020-06-11 00:00:00-04:00,SPLG,33.34599546481796,3.0000000000000027%
2020-06-12 00:00:00-04:00,SPLG,33.69861073325308,1.0000000000000009%
2020-06-12 00:00:00-04:00,SPLG,33.358220725846486,2.0000000000000018%
2020-06-12 00:00:00-04:00,SPLG,33.01783071843989,3.0000000000000027%
2020-06-16 00:00:00-04:00,SPLG,34.498740059368295,1.0000000000000009%
2020-06-16 00:00:00-04:00,SPLG,34.15026793755649,2.0000000000000018%
2020-06-17 00:00:00-04:00,SPLG,34.349872868659574,1.0000000000000009%
2020-06-19 00:00:00-04:00,SPLG,34.49873258516999,1.0000000000000009%
2020-06-19 00:00:00-04:00,SPLG,34.150260538855136,2.0000000000000018%
2020-06-24 00:00:00-04:00,SPLG,34.022970383053966,1.0000000000000009%
2020-06-24 00:00:00-04:00,SPLG,33.679304015548375,2.0000000000000018%
2020-06-26 00:00:00-04:00,SPLG,33.61170748919055,1.0000000000000009%
2020-06-26 00:00:00-04:00,SPLG,33.27219529233004,2.0000000000000018%
2020-07-09 00:00:00-04:00,SPLG,34.798778813872666,1.0000000000000009%
2020-07-13 00:00:00-04:00,SPLG,35.163307220393975,1.0000000000000009%
2020-07-15 00:00:00-04:00,SPLG,35.415669352303,1.0000000000000009%
2020-07-23 00:00:00-04:00,SPLG,35.85498079276204,1.0000000000000009%
2020-07-31 00:00:00-04:00,SPLG,35.78955161586588,1.0000000000000009%
