Date,Weekday,Symbol,Strategy,Buy_Price,Dollars_Invested,Shares_Purchased,Cumulative_Shares,Cumulative_Invested,Cumulative_Value,Close_Price
2024-11-04,Monday,XLG,DCA_Weekly,47.12,25.00,0.53059974,566.58764956,11975.00,26661.83,47.06
2024-11-11,Monday,XLG,DCA_Weekly,49.45,25.00,0.50560747,567.09325704,12000.00,28004.95,49.38
2024-11-18,Monday,XLG,DCA_Weekly,48.43,25.00,0.51619446,567.60945150,12025.00,27528.19,48.50
2024-11-25,Monday,XLG,DCA_Weekly,48.97,25.00,0.51048314,568.11993464,12050.00,27756.29,48.86
2024-12-02,Monday,XLG,DCA_Weekly,49.70,25.00,0.50300311,568.62293775,12075.00,28329.24,49.82
2024-12-09,Monday,XLG,DCA_Weekly,50.56,25.00,0.49447170,569.11740945,12100.00,28738.65,50.50
2024-12-16,Monday,XLG,DCA_Weekly,51.17,25.00,0.48853941,569.60594886,12125.00,29216.37,51.29
2024-12-23,Monday,XLG,DCA_Weekly,50.52,25.00,0.49480816,570.10075702,12150.00,28953.18,50.79
2024-12-30,Monday,XLG,DCA_Weekly,50.10,25.00,0.49896393,570.59972096,12175.00,28592.07,50.11
2025-01-06,Monday,XLG,DCA_Weekly,50.88,25.00,0.49136948,571.09109044,12200.00,29037.61,50.85
2025-01-13,Monday,XLG,DCA_Weekly,48.99,25.00,0.51030001,571.60139045,12225.00,28141.26,49.23
2025-01-21,Tuesday,XLG,DCA_Weekly,50.45,25.00,0.49549189,572.09688234,12250.00,28940.60,50.59
2025-01-27,Monday,XLG,DCA_Weekly,49.95,25.00,0.50053103,572.59741337,12275.00,28709.28,50.14
2025-02-03,Monday,XLG,DCA_Weekly,49.90,25.00,0.50100559,573.09841896,12300.00,28711.57,50.10
2025-02-10,Monday,XLG,DCA_Weekly,50.76,25.00,0.49255063,573.59096960,12325.00,29136.15,50.80
2025-02-18,Tuesday,XLG,DCA_Weekly,51.35,25.00,0.48688970,574.07785929,12350.00,29475.36,51.34
2025-02-24,Monday,XLG,DCA_Weekly,50.34,25.00,0.49664386,574.57450315,12375.00,28745.46,50.03
2025-03-03,Monday,XLG,DCA_Weekly,48.88,25.00,0.51149588,575.08599903,12400.00,27797.31,48.34
2025-03-10,Monday,XLG,DCA_Weekly,46.46,25.00,0.53814399,575.62414301,12425.00,26579.21,46.17
2025-03-17,Monday,XLG,DCA_Weekly,46.59,25.00,0.53664825,576.16079127,12450.00,26879.44,46.65
2025-03-24,Monday,XLG,DCA_Weekly,47.46,25.00,0.52679404,576.68758530,12475.00,27433.97,47.57
2025-03-31,Monday,XLG,DCA_Weekly,45.46,25.00,0.54998218,577.23756748,12500.00,26509.66,45.93
2025-04-07,Monday,XLG,DCA_Weekly,40.96,25.00,0.61034689,577.84791437,12525.00,23971.58,41.48
2025-04-14,Monday,XLG,DCA_Weekly,44.81,25.00,0.55794407,578.40585844,12550.00,25772.54,44.56
2025-04-21,Monday,XLG,DCA_Weekly,42.19,25.00,0.59251867,578.99837711,12575.00,24337.09,42.03
2025-04-28,Monday,XLG,DCA_Weekly,45.49,25.00,0.54962021,579.54799732,12600.00,26384.43,45.53
2025-05-05,Monday,XLG,DCA_Weekly,46.48,25.00,0.53787842,580.08587574,12625.00,26941.50,46.44
2025-05-12,Monday,XLG,DCA_Weekly,48.10,25.00,0.51977154,580.60564728,12650.00,28031.74,48.28
2025-05-19,Monday,XLG,DCA_Weekly,49.05,25.00,0.50967272,581.11532000,12675.00,28688.46,49.37
2025-05-27,Tuesday,XLG,DCA_Weekly,48.92,25.00,0.51099824,581.62631824,12700.00,28609.21,49.19
2025-06-02,Monday,XLG,DCA_Weekly,49.22,25.00,0.50796754,582.13428578,12725.00,28802.67,49.48
2025-06-09,Monday,XLG,DCA_Weekly,50.15,25.00,0.49854106,582.63282684,12750.00,29234.34,50.18
2025-06-16,Monday,XLG,DCA_Weekly,50.45,25.00,0.49550886,583.12833570,12775.00,29468.69,50.54
2025-06-23,Monday,XLG,DCA_Weekly,50.09,25.00,0.49907671,583.62741241,12800.00,29397.31,50.37
2025-06-30,Monday,XLG,DCA_Weekly,52.10,25.00,0.47986948,584.10728188,12825.00,30431.99,52.10
2025-07-07,Monday,XLG,DCA_Weekly,52.27,25.00,0.47830870,584.58559059,12850.00,30515.37,52.20
2025-07-14,Monday,XLG,DCA_Weekly,52.55,25.00,0.47571476,585.06130535,12875.00,30785.93,52.62
2025-07-21,Monday,XLG,DCA_Weekly,53.29,25.00,0.46910916,585.53041451,12900.00,31226.34,53.33
2025-07-28,Monday,XLG,DCA_Weekly,53.94,25.00,0.46349941,585.99391392,12925.00,31637.81,53.99
2025-08-04,Monday,XLG,DCA_Weekly,53.42,25.00,0.46794572,586.46185964,12950.00,31463.68,53.65
2025-08-11,Monday,XLG,DCA_Weekly,54.58,25.00,0.45802226,586.91988191,12975.00,31993.00,54.51
2025-08-18,Monday,XLG,DCA_Weekly,55.07,25.00,0.45396767,587.37384958,13000.00,32370.17,55.11
2025-08-25,Monday,XLG,DCA_Weekly,54.77,25.00,0.45649593,587.83034551,13025.00,32166.08,54.72
2025-08-29,Friday,XLG,DCA_Weekly,55.02,25.00,0.45433894,588.28468445,13050.00,32308.59,54.92
